clip_id,mp3_path,audio_path,has_audio,caption,title,artist,release,split_folder,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,no vocals,vocals,harpsichord,loud,quiet,woman,pop,flute,male vocal,no vocal,soft,sitar,solo,man,classic,choir,voice,beats,male voice,harp,dance,female vocal,new age,cello,no voice,weird,country,metal,female voice,electro
27328,a/kitka-nectar-06-hopp_ide_tisztan_hungary-0-29.mp3,,False,"female, singing",clip_27328,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27329,a/kitka-nectar-06-hopp_ide_tisztan_hungary-30-59.mp3,,False,"vocal, female, singing, vocals",clip_27329,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27330,a/kitka-nectar-06-hopp_ide_tisztan_hungary-59-88.mp3,,False,"female, choir",clip_27330,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27332,a/kitka-nectar-06-hopp_ide_tisztan_hungary-117-146.mp3,,False,voice,clip_27332,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27333,a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3,,False,female,clip_27333,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27336,f/asteria-le_souvenir_de_vous_me_tue-06-hora_cridar_oyme_anon_from_the_mellon_chansonier-30-59.mp3,,False,vocal,clip_27336,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27339,f/ivilion-sartinal-06-hshante-0-29.mp3,,False,"ambient, quiet",clip_27339,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27340,f/ivilion-sartinal-06-hshante-30-59.mp3,,False,"ambient, weird",clip_27340,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27341,f/ivilion-sartinal-06-hshante-59-88.mp3,,False,"slow, ambient, new age",clip_27341,unknown,unknown,val,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27343,f/ivilion-sartinal-06-hshante-117-146.mp3,,False,"slow, electronic, ambient",clip_27343,unknown,unknown,val,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27345,f/ivilion-sartinal-06-hshante-175-204.mp3,,False,no tags,clip_27345,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27346,f/ivilion-sartinal-06-hshante-204-233.mp3,,False,"ambient, no vocals, loud, no vocal, no voice",clip_27346,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27347,f/ivilion-sartinal-06-hshante-233-262.mp3,,False,"ambient, loud",clip_27347,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27348,f/ivilion-sartinal-06-hshante-262-291.mp3,,False,no tags,clip_27348,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27351,f/ivilion-sartinal-06-hshante-349-378.mp3,,False,no tags,clip_27351,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27353,8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-06-hymn_jesu_corona__jesu_corona-0-29.mp3,,False,"classical, strings, violin",clip_27353,unknown,unknown,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27354,8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-06-hymn_jesu_corona__jesu_corona-30-59.mp3,,False,no tags,clip_27354,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27356,1/curl-ultimate_station-06-hypnotic-30-59.mp3,,False,no tags,clip_27356,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27357,1/curl-ultimate_station-06-hypnotic-59-88.mp3,,False,"techno, drums",clip_27357,unknown,unknown,train,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358,1/curl-ultimate_station-06-hypnotic-88-117.mp3,,False,"techno, drums, fast, beat, synth",clip_27358,unknown,unknown,train,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27359,1/curl-ultimate_station-06-hypnotic-117-146.mp3,,False,"techno, drums, fast, synth",clip_27359,unknown,unknown,val,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27362,1/curl-ultimate_station-06-hypnotic-204-233.mp3,,False,no tags,clip_27362,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27364,1/curl-ultimate_station-06-hypnotic-262-291.mp3,,False,"techno, electronic, fast, piano",clip_27364,unknown,unknown,val,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27365,6/tom_paul-i_was_king-06-i_was_king-0-29.mp3,,False,"guitar, drums, rock, vocal, male, vocals, loud, male voice",clip_27365,unknown,unknown,train,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27367,6/tom_paul-i_was_king-06-i_was_king-59-88.mp3,,False,"rock, singing, vocals",clip_27367,unknown,unknown,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27368,6/tom_paul-i_was_king-06-i_was_king-88-117.mp3,,False,"rock, vocal, male, pop, male vocal, man",clip_27368,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27369,6/tom_paul-i_was_king-06-i_was_king-117-146.mp3,,False,"rock, fast, vocal, singing, loud, voice",clip_27369,unknown,unknown,train,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27370,6/tom_paul-i_was_king-06-i_was_king-146-175.mp3,,False,rock,clip_27370,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27371,6/tom_paul-i_was_king-06-i_was_king-175-204.mp3,,False,"guitar, drums, rock, fast, singing, vocals, loud, male vocal",clip_27371,unknown,unknown,train,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27372,d/electric_frankenstein-sick_songs-06-i_wish_i_could-0-29.mp3,,False,"drums, rock",clip_27372,unknown,unknown,test,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27374,d/electric_frankenstein-sick_songs-06-i_wish_i_could-59-88.mp3,,False,"guitar, rock, vocal, male, vocals, loud, metal",clip_27374,unknown,unknown,val,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27375,d/electric_frankenstein-sick_songs-06-i_wish_i_could-88-117.mp3,,False,"rock, male",clip_27375,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27377,d/electric_frankenstein-sick_songs-06-i_wish_i_could-146-175.mp3,,False,"guitar, rock, loud",clip_27377,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27379,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-0-29.mp3,,False,"techno, synth",clip_27379,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27380,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-30-59.mp3,,False,"male, pop, male vocal",clip_27380,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27381,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-59-88.mp3,,False,"guitar, vocal, male, vocals",clip_27381,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27383,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-117-146.mp3,,False,"guitar, rock, vocal, synth, male, loud, pop, male vocal, male voice",clip_27383,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27384,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-146-175.mp3,,False,no tags,clip_27384,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27387,a/yongen-yello_haus-06-i_wounded_my_summer_last_night-233-262.mp3,,False,no tags,clip_27387,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27389,0/rocket_city_riot-middle_age_suicide-06-im_gonna_make_you_bleed-30-59.mp3,,False,"rock, male, male vocal",clip_27389,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27391,0/rocket_city_riot-middle_age_suicide-06-im_gonna_make_you_bleed-88-117.mp3,,False,"rock, male",clip_27391,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27392,0/rocket_city_riot-middle_age_suicide-06-im_gonna_make_you_bleed-117-146.mp3,,False,no tags,clip_27392,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27393,0/rocket_city_riot-middle_age_suicide-06-im_gonna_make_you_bleed-146-175.mp3,,False,rock,clip_27393,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27394,6/norine_braun-now_and_zen-06-im_the_1-0-29.mp3,,False,"drums, rock, female, singing, metal",clip_27394,unknown,unknown,train,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27396,6/norine_braun-now_and_zen-06-im_the_1-59-88.mp3,,False,"guitar, rock, female voice",clip_27396,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27397,6/norine_braun-now_and_zen-06-im_the_1-88-117.mp3,,False,"rock, fast",clip_27397,unknown,unknown,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27398,6/norine_braun-now_and_zen-06-im_the_1-117-146.mp3,,False,"guitar, rock, fast, vocal, female, vocals",clip_27398,unknown,unknown,train,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27401,6/norine_braun-now_and_zen-06-im_the_1-204-233.mp3,,False,"classical, piano",clip_27401,unknown,unknown,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27403,2/stellamara-star_of_the_sea-06-immrama-30-59.mp3,,False,"classical, slow, strings, violin, soft",clip_27403,unknown,unknown,train,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27405,2/stellamara-star_of_the_sea-06-immrama-88-117.mp3,,False,"slow, strings, violin",clip_27405,unknown,unknown,train,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27406,2/stellamara-star_of_the_sea-06-immrama-117-146.mp3,,False,ambient,clip_27406,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27407,2/stellamara-star_of_the_sea-06-immrama-146-175.mp3,,False,slow,clip_27407,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27408,2/stellamara-star_of_the_sea-06-immrama-175-204.mp3,,False,"slow, ambient",clip_27408,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27409,2/stellamara-star_of_the_sea-06-immrama-204-233.mp3,,False,"slow, woman, choir",clip_27409,unknown,unknown,val,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27410,2/stellamara-star_of_the_sea-06-immrama-233-262.mp3,,False,no tags,clip_27410,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27413,2/stellamara-star_of_the_sea-06-immrama-320-349.mp3,,False,"slow, strings",clip_27413,unknown,unknown,train,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27414,2/stellamara-star_of_the_sea-06-immrama-349-378.mp3,,False,"strings, ambient, female, choir, new age",clip_27414,unknown,unknown,val,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27415,2/stellamara-star_of_the_sea-06-immrama-378-407.mp3,,False,vocal,clip_27415,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27417,1/pizzle-party_patrol-06-in_my_livid_eyes-30-59.mp3,,False,"rock, metal",clip_27417,unknown,unknown,val,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27419,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-0-29.mp3,,False,piano,clip_27419,unknown,unknown,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27420,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-30-59.mp3,,False,no tags,clip_27420,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27423,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-117-146.mp3,,False,"slow, strings, piano, male, singing, pop, male vocal, man, voice, male voice",clip_27423,unknown,unknown,train,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27424,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-146-175.mp3,,False,"slow, piano, vocal, male, loud, no vocal, no voice",clip_27424,unknown,unknown,train,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27427,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-233-262.mp3,,False,"piano, vocals, man",clip_27427,unknown,unknown,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27428,0/jeffrey_luck_lucas-what_we_whisper-06-in_the_stars_whirling-262-291.mp3,,False,no tags,clip_27428,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27429,8/mercy_machine-in_your_bed__the_remixes-06-in_your_bed_asinines_control_voltage_mix-0-29.mp3,,False,"techno, electronic, beat",clip_27429,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27435,8/mercy_machine-in_your_bed__the_remixes-06-in_your_bed_asinines_control_voltage_mix-175-204.mp3,,False,"techno, female, dance",clip_27435,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27439,8/mercy_machine-in_your_bed__the_remixes-06-in_your_bed_asinines_control_voltage_mix-291-320.mp3,,False,no tags,clip_27439,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27441,5/mr_epic-sideways-06-in-0-29.mp3,,False,no tags,clip_27441,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27443,5/mr_epic-sideways-06-in-59-88.mp3,,False,"drums, electronic, beat, no vocals, beats, electro",clip_27443,unknown,unknown,train,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27446,5/mr_epic-sideways-06-in-146-175.mp3,,False,synth,clip_27446,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27449,7/artemis-gravity-06-inception-30-59.mp3,,False,"techno, drums, rock",clip_27449,unknown,unknown,train,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27451,7/artemis-gravity-06-inception-88-117.mp3,,False,"techno, drums, electronic, vocal, female, woman, female vocal",clip_27451,unknown,unknown,train,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27452,7/artemis-gravity-06-inception-117-146.mp3,,False,"female, loud, pop, female voice",clip_27452,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27453,7/artemis-gravity-06-inception-146-175.mp3,,False,"techno, drums, electronic, fast, vocal, female, female vocal, female voice",clip_27453,unknown,unknown,train,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27454,7/artemis-gravity-06-inception-175-204.mp3,,False,female,clip_27454,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27459,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-0-29.mp3,,False,no tags,clip_27459,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27462,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-88-117.mp3,,False,no tags,clip_27462,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27464,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-146-175.mp3,,False,"techno, electronic, ambient, indian",clip_27464,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27465,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-175-204.mp3,,False,no tags,clip_27465,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27467,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-233-262.mp3,,False,"slow, no vocal",clip_27467,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27468,2/magnatune_compilation-electronica-06-indidginus_dusty_lands-262-291.mp3,,False,"slow, techno, electronic, fast, electro",clip_27468,unknown,unknown,train,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
